Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-10-26 19:26:37,3,7,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http://www. burrardstreetjournal.com/obama-refusing -to-leave-if-trump-elected/ ",,
,2016-10-26 15:45:08,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED http:// ln.is/dailypoliticss .com/uQVi7 ",,
,2016-10-26 13:00:14,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - http:// go.shr.lc/2dIRHIO via @Shareaholic",,@Shareaholic
,2016-10-26 12:15:07,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/AcaIXO3q",,
,2016-10-26 12:06:33,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/usadailynews24 .com/b9rF9 ",,
,2016-10-26 11:15:13,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/65HlM9ymS",,
,2016-10-26 06:43:21,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/4MPRrpDt1",,
,2016-10-26 06:15:47,0,0,"SHOCK: White House Won't Comment on Obama 's Plan to Leave Country if Trump Elected http:// conservativetribune.com/secret-obama-p lan-in-case/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_content=2016-10-26&utm_campaign=websitesharingbuttons  Run him out of office TRAITOR",,
,2016-10-26 01:22:00,1,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/2ypM8k6Cq",,
,2016-10-26 00:40:27,2,1,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-25 23:53:08,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/usadailynews24 .com/nrghq  #POTUS #Obama #MarshallLaw #DonaldTrump",#POTUS #Obama #MarshallLaw #DonaldTrump,
,2016-10-25 22:31:27,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/91UhYXmp4",,
,2016-10-25 13:12:15,0,0,"Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/  He will not leave if Trump win he told Obama CNN",,
,2016-10-25 12:56:46,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected",,
,2016-10-25 10:49:47,0,0,"BREAKING NEWS: PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED http://www. uspoliticslive.com/2016/09/09/bre aking-news-president-obama-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-25 07:36:15,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/1jhJVSYX1",,
,2016-10-25 01:34:18,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected  USA Election Zone http:// fb.me/Sa4GzzWt",,
,2016-10-24 18:09:28,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// myfreshnews.com/president-obam a-confirms-will-refuse-leave-office-trump-elected  via @Fresh News",,@Fresh
,2016-10-24 14:58:59,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/88oSztIkF",,
,2016-10-24 11:44:20,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// ln.is/usadailynews24 .com/SxN33 ",,
,2016-10-24 11:28:54,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/7twWYZ6Be",,
,2016-10-24 11:28:26,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/usadailynews24 .com/VYfv8 ",,
,2016-10-24 11:20:04,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/84K4UZnTV",,
,2016-10-24 10:55:00,0,1,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/usadailynews24 .com/Agget ",,
,2016-10-24 10:52:45,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/usadailynews24 .com/jxkhd ",,
,2016-10-24 10:52:20,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/8f7hBg0Jx",,
,2016-10-24 10:51:02,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/SMwiBh5e",,
,2016-10-24 10:51:00,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/SuWN9Ndl",,
,2016-10-24 09:52:41,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/XzDhnZKW",,
,2016-10-24 09:36:33,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/4XmGrDmQu",,
,2016-10-24 09:28:41,0,0,"President Obama Confirms He Will Refuse to Leave Office If Trump Is Elected http://www. snopes.com/obama-confirms -he-will-refuse-to-leave-office/  False Journalism",,
,2016-10-24 04:48:36,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/4pyoWv4hx",,
,2016-10-24 00:43:15,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected",,
,2016-10-23 23:36:32,1,1,"Qu'un dictateur pour penser agir ainsi. #Obama Will Refuse To Leave Office If #Trump Elected http://www. burrardstreetjournal.com/obama-refusing -to-leave-if-trump-elected/  @RadioCanadaInfo",#Obama #Trump,@RadioCanadaInfo
,2016-10-23 21:06:10,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected #ComeTVWithUs #ElectionFraud ... http:// fb.me/611ez2yYI",#ComeTVWithUs #ElectionFraud,
,2016-10-23 21:05:57,1,1,"#WTF President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected @DanScavino @EricTrump http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",#WTF,@DanScavino @EricTrump
,2016-10-23 20:44:28,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/60Zwh07Rq",,
,2016-10-23 19:34:55,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/3qSFSrDbn",,
,2016-10-23 18:01:21,0,0,"FALSE: President Obama Confirms He Will Refuse to Leave Office If Trump Is Elected http:// fb.me/8nwnynM6U",,
,2016-10-23 17:19:32,1,1,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// myfreshnews.com/president-obam a-confirms-will-refuse-leave-office-trump-elected  via @Fresh News",,@Fresh
,2016-10-23 16:43:28,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED http:// ln.is/usaaroundthewo rldnews.com/3mQE1 ",,
,2016-10-23 16:21:40,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-23 16:15:49,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/PcBXp00V",,
,2016-10-23 14:09:46,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected  USA DAILY INFO http:// fb.me/2YMOPbgdr",,
,2016-10-23 13:27:33,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// bit.ly/2eWOKoU OBAMA NEEDS TO GO #TRUMP2016",#TRUMP2016,
,2016-10-23 11:52:14,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/8dyPCIyei",,
,2016-10-23 10:27:27,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/myfreshnews.co m/Jhg6d  via @Fresh News",,@Fresh
,2016-10-23 09:55:09,0,1,"This is a new level of paranoia and stupidity. Now Obama won't leave office if Trump wins. CANT WAIT to flush you turds on Nov 8 https:// twitter.com/crushers_coach /status/790188125117186056 ",,
,2016-10-23 09:48:54,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/55RvToRhW",,
,2016-10-23 09:10:50,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/7HGxVVsLZ",,
,2016-10-23 06:46:41,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/FEMhO6Wt",,
,2016-10-23 06:45:33,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-23 06:22:46,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-23 05:31:25,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// myfreshnews.com/president-obam a-confirms-will-refuse-leave-office-trump-elected  via @Fresh News Lawless",,@Fresh
,2016-10-23 02:58:00,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/1Bf75BWLm",,
,2016-10-23 02:37:25,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/6oSnvKhqH",,
,2016-10-23 01:42:21,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/1cCrWz4Ri",,
,2016-10-23 01:14:40,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - Breaking News http:// fb.me/2DBmCTMb8",,
,2016-10-22 22:06:38,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/7GVEi7ljf",,
,2016-10-22 22:03:00,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/575ESu8ks",,
,2016-10-22 21:23:21,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/1wr7R77oe",,
,2016-10-22 20:57:18,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - All top news http:// fb.me/8AcPITopw",,
,2016-10-22 20:54:45,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/5wqYpgFUI",,
,2016-10-22 20:34:15,0,0,"President #Obama Confirms He Will Refuse to Leave Office If Trump Is Elected http:// ln.is/www.snopes.com /wjyyD  #nottrue",#Obama #nottrue,
,2016-10-22 16:18:28,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - USA Daily News 24 http:// fb.me/8dAmi0LAw",,
,2016-10-22 13:49:47,1,0,"President Obama Confirms He Will Refuse to Leave Office If Trump Is Elected http://www. snopes.com/obama-confirms -he-will-refuse-to-leave-office/ ",,
,2016-10-22 12:37:33,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// dailynewsposts.info/president-obam a-confirms-he-will-refuse-to-leave-office-if-trump-is-elected ",,
,2016-10-22 11:50:19,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/S73OtSgE",,
,2016-10-22 11:47:52,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/7h0nLzP6h",,
,2016-10-22 11:36:42,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/87BzVHB2y",,
,2016-10-22 09:58:25,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected 9/27/16 http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/  Wow!",,
,2016-10-22 09:20:20,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-22 09:18:41,0,0,"@AppSame @WashingtonDCTea #Trump President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected 9/27/16 http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",#Trump,@AppSame @WashingtonDCTea
,2016-10-22 09:15:40,7,3,"BREAKING NEWS: PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED http://www. uspoliticslive.com/2016/09/09/bre aking-news-president-obama-confirms-will-refuse-leave-office-trump-elected/@HillaryClinton  @BernieSanders",,@HillaryClinton @BernieSanders
,2016-10-22 09:13:49,2,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-22 09:12:43,22,8,"Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/  HEY DEMOCRATS THIS DOESN'T UNDERMINE DEMOCRACY?",,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:53,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:52,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:52,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:52,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:52,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 08:09:52,0,0,"President Obama Confirms He Will Refuse to Leave Office if Trump Is Elected? Read more at http://www. celebmaestro.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/#hiXU2qePR2UeF5be.99 ",#hiXU2qePR2UeF5be,
,2016-10-22 07:58:52,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/5Otu46M7j",,
,2016-10-22 07:29:27,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-21 21:20:47,0,1,"Obama 's Arrogance - Refuses To Leave Office if TRUMP WINS http:// trumpvillereport.com/obamas-arrogan ce/  via @TrumpvilleRepor ...he makes me sick!",,@TrumpvilleRepor
,2016-10-21 21:20:05,0,0,"Obama 's Arrogance - Refuses To Leave Office if TRUMP WINS http:// trumpvillereport.com/obamas-arrogan ce/  via @TrumpvilleRepor",,@TrumpvilleRepor
,2016-10-21 21:02:31,4,1,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/1yTcUTYpT",,
,2016-10-21 21:02:17,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/2nZTRpLk0",,
,2016-10-21 20:32:17,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/1ys6D50r9",,
,2016-10-21 20:15:42,0,0,"Obama Says He Wont Leave Office If Trump Is Elected-We the People will take the whole Obama Administration behind the gym! https:// twitter.com/FrankLuntz/sta tus/789588316412866561 ",,
,2016-10-21 17:57:55,2,0,"Obama Says He Wont Leave Office If Trump Is Elected http:// eradaily.com/obama-says-won t-leave-office-trump-elected/ ",,
,2016-10-21 16:33:08,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/5j9TCKJFI",,
,2016-10-21 15:09:54,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// usadailynews24.com/president-obam a-confirms-will-refuse-leave-office-trump-elected/ ",,
,2016-10-21 14:22:55,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/SKfDTT2Y",,
,2016-10-21 12:01:32,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/5l20XdBh3",,
,2016-10-21 11:56:33,0,0,"I saw where someone tweeted Obama said that if Trump gets in he will refuse to leave office !?",,
,2016-10-21 11:19:57,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// bigbluevision.org/?p=1124",,
,2016-10-21 10:00:55,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED http:// totalworldnews.com/president-obam a-confirms-he-will-refuse-to-leave-office-if-trump-is-elected-2/ ",,
,2016-10-21 09:14:34,1,1,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED http:// totalworldnews.com/president-obam a-confirms-he-will-refuse-to-leave-office-if-trump-is-elected-2/ ",,
,2016-10-21 08:33:08,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/5f27bpcJP",,
,2016-10-21 05:06:08,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/68MVmSh6l",,
,2016-10-21 04:34:10,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/2NRJzEZ3E",,
,2016-10-21 02:13:18,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/7ACRksDgR",,
,2016-10-20 22:24:36,0,0,"Obama says that Trump should accept defeat if he loses. This coming from the guy who said he'd refuse to leave office if Trump won.",,
,2016-10-20 22:21:05,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected - http:// fb.me/3mGFEpUKH",,
,2016-10-20 21:59:29,1,0,"Needs to be impeached! @seanhannity President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http://www. usadailyinfo.com/2016/09/presid ent-obama-confirms-he-will-refuse-to-leave-office-if-trump-is-elected/ ",,@seanhannity
,2016-10-20 19:10:58,0,2,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// ln.is/bigbluevision. org/20/arCnV ",,
,2016-10-20 18:51:08,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/1qMnmEuNp",,
,2016-10-20 18:50:19,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/37u32xBlO",,
,2016-10-20 18:40:57,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/1tP1uvbNM",,
,2016-10-20 18:32:14,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http: guantanamo bay for the muslim take Killery with him !!!!",,
,2016-10-20 17:45:59,0,0,"PRESIDENT OBAMA CONFIRMS HE WILL REFUSE TO LEAVE OFFICE IF TRUMP IS ELECTED - Usaaroundtheworldnews http:// fb.me/86pm3oDQF",,
,2016-10-20 17:35:05,0,0,"@seanhannity Did Obama say he would refuse to Leave Office if Trump wins? Is that true? So why should Trump raise hand",,@seanhannity
,2016-10-20 17:14:55,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected Oh really !@realDonaldTrump http://www. burrardstreetjournal.com/obama-refusing -to-leave-if-trump-elected/ ",,@realDonaldTrump
,2016-10-20 17:14:16,1,1,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// sh.st/3M7X6 pic.twitter.com/RaJSAiLDvf",,
,2016-10-20 17:14:16,0,1,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// dnoticie.es.kabch.xyz/3M7Cq pic.twitter.com/7KmaZumjjo",,
,2016-10-20 17:14:15,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// sh.st/3M7Zt pic.twitter.com/9mWDfDMt8s",,
,2016-10-20 17:14:12,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// sh.st/3M7Gp pic.twitter.com/BsjHOvQkc0",,
,2016-10-20 17:14:11,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// thenewsclub.info/president-obam a-confirms-he-will-refuse-to-leave-office-if-trump-is-elected-4?utm_source=dlvr.it&utm_medium=twitter  pic.twitter.com/m3Phknuo4N",,
,2016-10-20 17:14:10,1,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// sh.st/3M7F5 pic.twitter.com/0sDRh9gcpO",,
,2016-10-20 16:54:33,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/5GBmV85kZ",,
,2016-10-20 15:22:58,20,32,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http://www. burrardstreetjournal.com/obama-refusing -to-leave-if-trump-elected/  pic.twitter.com/DvjBnJXAzQ",,
,2016-10-20 14:27:12,0,0,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected http:// fb.me/2BCtYMQoT",,
